område,køn,alder,herkomst,uddannelse,2020,2021,2022,2023,2024
Hele landet,Kvinder,35-39 år,Efterkommere,LVU,40.0,42.0,48.0,60.0,73.0
Hele landet,Kvinder,35-39 år,Efterkommere,LVU,2.0,3.0,3.0,3.0,2.0
Hele landet,Kvinder,35-39 år,Efterkommere,LVU,4.0,5.0,5.0,6.0,6.0
Hele landet,Kvinder,35-39 år,Efterkommere,LVU,80.0,99.0,116.0,150.0,186.0
Hele landet,Kvinder,35-39 år,Efterkommere,LVU,0.0,0.0,0.0,0.0,0.0
Hele landet,Kvinder,35-39 år,Efterkommere,LVU,8.0,8.0,17.0,22.0,20.0
Hele landet,Kvinder,35-39 år,Efterkommere,H80 Ph.d. og forskeruddannelser,26.0,24.0,21.0,21.0,27.0
Hele landet,Kvinder,35-39 år,Efterkommere,Ph.d.,0.0,0.0,0.0,0.0,0.0
Hele landet,Kvinder,35-39 år,Efterkommere,Ph.d.,1.0,1.0,1.0,0.0,1.0
Hele landet,Kvinder,35-39 år,Efterkommere,Ph.d.,1.0,1.0,1.0,0.0,0.0
Hele landet,Kvinder,35-39 år,Efterkommere,Ph.d.,1.0,1.0,0.0,1.0,2.0
Hele landet,Kvinder,35-39 år,Efterkommere,Ph.d.,2.0,2.0,2.0,1.0,1.0
Hele landet,Kvinder,35-39 år,Efterkommere,Ph.d.,7.0,6.0,4.0,3.0,5.0
Hele landet,Kvinder,35-39 år,Efterkommere,Ph.d.,1.0,1.0,1.0,0.0,0.0
Hele landet,Kvinder,35-39 år,Efterkommere,Ph.d.,13.0,12.0,11.0,15.0,18.0
Hele landet,Kvinder,35-39 år,Efterkommere,Ph.d.,0.0,0.0,1.0,1.0,0.0
